BFI,BASIN,SITENUM,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
0.734,YUMA,9529360,1982,32.70671407,-114.5560614,10.24523354,22.2016811,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.717,YUMA,9529360,1983,32.70671407,-114.5560614,12.68305779,22.8771668,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.802,YUMA,9529360,1984,32.70671407,-114.5560614,13.81800556,22.7768574,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.644,YUMA,9529360,1985,32.70671407,-114.5560614,6.445667267,22.5348892,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.547,YUMA,9529360,1986,32.70671407,-114.5560614,5.538022995,23.2643299,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.667,YUMA,9529360,1987,32.70671407,-114.5560614,6.766839981,22.9222641,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.611,YUMA,9529360,1988,32.70671407,-114.5560614,4.941267014,23.1669006,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.66,YUMA,9529360,1989,32.70671407,-114.5560614,5.772713184,23.6008759,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.472,YUMA,9529360,1990,32.70671407,-114.5560614,3.349953413,22.9420853,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.407,YUMA,9529360,1991,32.70671407,-114.5560614,7.151600838,22.8427105,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.485,YUMA,9529360,1992,32.70671407,-114.5560614,12.8899231,23.4819107,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.631,YUMA,9529360,1993,32.70671407,-114.5560614,11.67876148,23.2918739,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.604,YUMA,9529360,1994,32.70671407,-114.5560614,7.499236107,23.2672157,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.779,YUMA,9529360,1995,32.70671407,-114.5560614,3.67179203,23.8916626,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.703,YUMA,9529360,1996,32.70671407,-114.5560614,1.203693986,24.2358894,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.716,YUMA,9529360,1997,32.70671407,-114.5560614,13.68827915,23.6468582,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.86,YUMA,9529360,1998,32.70671407,-114.5560614,5.853786945,22.5585289,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.713,YUMA,9529360,1999,32.70671407,-114.5560614,4.949549198,23.1075115,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.955,YUMA,9529360,2000,32.70671407,-114.5560614,3.331345081,23.4342423,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.782,YUMA,9529360,2001,32.70671407,-114.5560614,7.608074665,23.6333752,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.679,YUMA,9529360,2002,32.70671407,-114.5560614,0.444980085,23.0472775,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.705,YUMA,9529360,2003,32.70671407,-114.5560614,5.709308147,23.5238876,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.712,YUMA,9529360,2006,32.70671407,-114.5560614,3.346415281,23.3589973,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.675,YUMA,9529360,2007,32.70671407,-114.5560614,3.681907177,23.2324543,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.644,YUMA,9529360,2008,32.70671407,-114.5560614,8.996890068,23.567852,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.579,YUMA,9529360,2009,32.70671407,-114.5560614,1.711927772,23.3854294,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.453,YUMA,9529360,2010,32.70671407,-114.5560614,10.2191391,22.9857998,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.404,YUMA,9529360,2011,32.70671407,-114.5560614,5.637916565,22.6779823,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.59,YUMA,9529360,2012,32.70671407,-114.5560614,7.284535885,23.7776432,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.642,YUMA,9529360,2013,32.70671407,-114.5560614,10.7469759,23.247797,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.564,YUMA,9529360,2014,32.70671407,-114.5560614,4.970000744,24.4510822,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.154,YUMA,9529420,1967,32.693659,-114.58134,10.76489639,22.0929394,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.159,YUMA,9529420,1968,32.693659,-114.58134,3.722404003,22.1708412,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.116,YUMA,9529420,1969,32.693659,-114.58134,7.131792068,22.5728416,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.119,YUMA,9529420,1983,32.693659,-114.58134,12.68305779,22.8771668,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.12,YUMA,9529420,1989,32.693659,-114.58134,5.772713184,23.6008759,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.12,YUMA,9529420,1990,32.693659,-114.58134,3.349953413,22.9420853,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.153,YUMA,9529420,1991,32.693659,-114.58134,7.151600838,22.8427105,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
0.144,YUMA,9529420,1992,32.693659,-114.58134,12.8899231,23.4819107,2888.737812,2.7646732,128.6514282,121.8958206,0.573853,0.2142781,0.1291735,0.0518468,0,0,0,8.00E-04,0.0018,0.0186,0.0166,0.0203,0.0068,0.3442,0,0,0,0.1162,0.0239,0.0015,0.1512,0.0049,0.0016,9.00E-04,0.0762,0.0114,0.001,0.0184,0,0,2.00E-04,0.0181,0.8739,5.00E-04,0,0,0,0.0111,0.3261,0.3699
