KEY,HUC8,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
9469500_1972,15050100,1972,33.1695055,-110.5312109,29.4465,20.2305,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1969,15050100,1969,33.1695055,-110.5312109,23.2721,20.3188,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1970,15050100,1970,33.1695055,-110.5312109,21.1199,20.0173,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1918,15050100,1918,33.1695055,-110.5312109,30.8,19.4884,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1967,15050100,1967,33.1695055,-110.5312109,32.1281,19.8533,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1920,15050100,1920,33.1695055,-110.5312109,26.1009,18.9647,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1921,15050100,1921,33.1695055,-110.5312109,22.9608,19.997,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1996,15050100,1996,33.1695055,-110.5312109,20.3019,21.4067,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1971,15050100,1971,33.1695055,-110.5312109,24.4369,19.4429,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1998,15050100,1998,33.1695055,-110.5312109,30.8425,19.8672,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1973,15050100,1973,33.1695055,-110.5312109,22.0489,19.6802,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1923,15050100,1923,33.1695055,-110.5312109,32.03,19.0616,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1924,15050100,1924,33.1695055,-110.5312109,14.3957,19.587,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1925,15050100,1925,33.1695055,-110.5312109,21.0939,19.7355,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1926,15050100,1926,33.1695055,-110.5312109,34.4204,19.9514,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1927,15050100,1927,33.1695055,-110.5312109,25.8701,20.1506,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1928,15050100,1928,33.1695055,-110.5312109,18.7041,20.1343,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1997,15050100,1997,33.1695055,-110.5312109,22.0327,20.9769,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1994,15050100,1994,33.1695055,-110.5312109,28.7899,20.775,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1995,15050100,1995,33.1695055,-110.5312109,23.4704,21.0298,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2013,15050100,2013,33.1695055,-110.5312109,22.1261,20.6289,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2014,15050100,2014,33.1695055,-110.5312109,25.0345,21.4318,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2015,15050100,2015,33.1695055,-110.5312109,26.5023,21.1622,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1976,15050100,1976,33.1695055,-110.5312109,21.3531,19.8488,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1977,15050100,1977,33.1695055,-110.5312109,20.6238,20.6549,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1978,15050100,1978,33.1695055,-110.5312109,49.5984,20.1981,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1979,15050100,1979,33.1695055,-110.5312109,25.7166,19.8678,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1993,15050100,1993,33.1695055,-110.5312109,44.4979,20.4379,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1953,15050100,1953,33.1695055,-110.5312109,14.6106,19.9021,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1954,15050100,1954,33.1695055,-110.5312109,27.1581,20.9749,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1955,15050100,1955,33.1695055,-110.5312109,26.6628,19.6774,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1956,15050100,1956,33.1695055,-110.5312109,12.9247,20.4172,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1957,15050100,1957,33.1695055,-110.5312109,29.1916,20.3047,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1958,15050100,1958,33.1695055,-110.5312109,27.489,20.7408,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1959,15050100,1959,33.1695055,-110.5312109,28.2694,20.7099,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1960,15050100,1960,33.1695055,-110.5312109,17.2757,20.3206,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1961,15050100,1961,33.1695055,-110.5312109,21.7812,20.1867,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1922,15050100,1922,33.1695055,-110.5312109,25.1399,19.4486,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1963,15050100,1963,33.1695055,-110.5312109,27.6874,20.3661,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1964,15050100,1964,33.1695055,-110.5312109,23.7626,18.9857,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1936,15050100,1936,33.1695055,-110.5312109,29.5745,20.373,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1937,15050100,1937,33.1695055,-110.5312109,23.5145,19.8587,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1946,15050100,1946,33.1695055,-110.5312109,28.0243,19.9896,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1935,15050100,1935,33.1695055,-110.5312109,31.0294,19.529,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1929,15050100,1929,33.1695055,-110.5312109,19.3121,19.4999,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2011,15050100,2011,33.1695055,-110.5312109,18.4129,20.6385,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1999,15050100,1999,33.1695055,-110.5312109,18.7053,21.0971,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2000,15050100,2000,33.1695055,-110.5312109,23.6348,21.2946,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2001,15050100,2001,33.1695055,-110.5312109,25.7513,21.099,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2002,15050100,2002,33.1695055,-110.5312109,11.255,21.2854,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2003,15050100,2003,33.1695055,-110.5312109,19.8619,21.5188,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2004,15050100,2004,33.1695055,-110.5312109,23.4967,20.7739,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2005,15050100,2005,33.1695055,-110.5312109,26.847,21.1763,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_2006,15050100,2006,33.1695055,-110.5312109,19.9575,21.101,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1980,15050100,1980,33.1695055,-110.5312109,27.6249,20.4654,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1981,15050100,1981,33.1695055,-110.5312109,23.466,21.1777,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
9469500_1982,15050100,1982,33.1695055,-110.5312109,35.5069,19.7143,8508.0702,6.442,2315.452,96.9716,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9.00E-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5.00E-04,0,0,0.007,0.536,0.4569
